date,hour,fuel,dispatch_mw,capacity_mw,utilization_pct
2024-12-02,18,Slack,-0.0,999900.0,-0.0
2024-12-02,18,Battery,-0.0,0.0,-0.5
2024-12-02,18,Oil,-0.0,178.2,-0.0
2024-12-02,18,LoadShed,-0.0,46679.3,-0.0
2024-12-02,19,Gas,18884.9,23464.5,80.5
2024-12-02,19,Hydro,13181.2,24841.1,53.1
2024-12-02,19,Wind,6801.1,47888.6,14.2
2024-12-02,19,Nuclear,6640.9,6640.9,100.0
2024-12-02,19,CrossBorder,2293.0,2293.0,100.0
2024-12-02,19,Biomass,0.0,413.9,0.0
2024-12-02,19,Solar,0.0,89339.4,0.0
2024-12-02,19,Coal,0.0,2297.0,0.0
2024-12-02,19,Battery,0.0,0.0,2.6
2024-12-02,19,Slack,-0.0,999900.0,-0.0
2024-12-02,19,Oil,-0.0,178.2,-0.0
2024-12-02,19,LoadShed,-0.0,47801.1,-0.0
2024-12-02,20,Gas,19837.9,23464.5,84.5
2024-12-02,20,Hydro,13181.2,24841.1,53.1
2024-12-02,20,Wind,6909.2,47888.6,14.4
2024-12-02,20,Nuclear,6640.9,6640.9,100.0
2024-12-02,20,CrossBorder,2393.5,2393.5,100.0
2024-12-02,20,Biomass,0.0,413.9,0.0
2024-12-02,20,Solar,0.0,89339.4,0.0
2024-12-02,20,Coal,0.0,2297.0,0.0
2024-12-02,20,Battery,0.0,0.0,96.4
2024-12-02,20,Slack,-0.0,999900.0,-0.0
2024-12-02,20,Oil,-0.0,178.2,-0.0
2024-12-02,20,LoadShed,-0.0,48962.7,-0.0
2024-12-02,21,Gas,20142.5,23464.5,85.8
2024-12-02,21,Hydro,13181.2,24841.1,53.1
2024-12-02,21,Nuclear,6640.9,6640.9,100.0
2024-12-02,21,Wind,6165.4,47888.6,12.9
2024-12-02,21,CrossBorder,2385.8,2385.8,100.0
2024-12-02,21,Biomass,0.0,413.9,0.0
2024-12-02,21,Solar,0.0,89339.4,0.0
2024-12-02,21,Coal,0.0,2297.0,0.0
2024-12-02,21,Battery,0.0,0.0,83.1
2024-12-02,21,Slack,-0.0,999900.0,-0.0
2024-12-02,21,Oil,-0.0,178.2,-0.0
2024-12-02,21,LoadShed,-0.0,48515.8,-0.0
2024-12-02,22,Gas,16073.7,23464.5,68.5
2024-12-02,22,Hydro,13181.2,24841.1,53.1
2024-12-02,22,Nuclear,6640.9,6640.9,100.0
2024-12-02,22,Wind,6422.4,47888.6,13.4
2024-12-02,22,CrossBorder,2525.0,2525.0,100.0
2024-12-02,22,Biomass,0.0,413.9,0.0
2024-12-02,22,Solar,0.0,89339.4,0.0
2024-12-02,22,Coal,0.0,2297.0,0.0
2024-12-02,22,Slack,-0.0,999900.0,-0.0
2024-12-02,22,Battery,-0.0,0.0,-40.1
2024-12-02,22,Oil,-0.0,178.2,-0.0
2024-12-02,22,LoadShed,-0.0,44843.2,-0.0
2024-12-02,23,Hydro,13181.2,24841.1,53.1
2024-12-02,23,Gas,10196.8,23464.5,43.5
2024-12-02,23,Wind,6806.7,47888.6,14.2
2024-12-02,23,Nuclear,6640.9,6640.9,100.0
2024-12-02,23,CrossBorder,2435.0,2435.0,100.0
2024-12-02,23,Biomass,0.0,413.9,0.0
2024-12-02,23,Solar,0.0,89339.4,0.0
2024-12-02,23,Coal,0.0,2297.0,0.0
2024-12-02,23,Slack,-0.0,999900.0,-0.0
2024-12-02,23,Battery,-0.0,0.0,-59.9
2024-12-02,23,Oil,-0.0,178.2,-0.0
2024-12-02,23,LoadShed,-0.0,39260.7,-0.0
